identifier,book_id,page_number,ground_truth_label,predicted_label,prob_advertisement,prob_cover,prob_story,prob_textstory,prob_first-page,prob_credits,prob_art,prob_text,prob_back_cover
Rat Queens (2017-) 006_page_4,Rat Queens (2017-) 006,4,story,story,0.107,0.029,0.727,0.018,0.021,0.026,0.014,0.035,0.023
Rat Queens (2017-) 006_page_5,Rat Queens (2017-) 006,5,story,story,0.099,0.036,0.733,0.02,0.021,0.028,0.015,0.027,0.022
Rat Queens (2017-) 006_page_6,Rat Queens (2017-) 006,6,story,story,0.098,0.04,0.731,0.019,0.021,0.029,0.017,0.024,0.021
Rat Queens (2017-) 006_page_7,Rat Queens (2017-) 006,7,story,story,0.116,0.027,0.713,0.018,0.021,0.028,0.013,0.039,0.024
Rat Queens (2017-) 006_page_8,Rat Queens (2017-) 006,8,story,story,0.089,0.04,0.734,0.021,0.021,0.03,0.017,0.024,0.022
Rat Queens (2017-) 006_page_9,Rat Queens (2017-) 006,9,story,story,0.096,0.044,0.722,0.021,0.021,0.034,0.018,0.023,0.022
Rat Queens (2017-) 006_page_10,Rat Queens (2017-) 006,10,story,story,0.151,0.031,0.676,0.018,0.021,0.04,0.015,0.028,0.022
Rat Queens (2017-) 006_page_11,Rat Queens (2017-) 006,11,story,story,0.27,0.029,0.548,0.019,0.02,0.051,0.015,0.026,0.022
Rat Queens (2017-) 006_page_12,Rat Queens (2017-) 006,12,story,story,0.222,0.051,0.576,0.021,0.02,0.045,0.021,0.021,0.023
Rat Queens (2017-) 006_page_13,Rat Queens (2017-) 006,13,story,story,0.093,0.047,0.717,0.021,0.022,0.038,0.018,0.022,0.022
Rat Queens (2017-) 006_page_14,Rat Queens (2017-) 006,14,story,story,0.139,0.036,0.681,0.019,0.02,0.043,0.016,0.024,0.022
Rat Queens (2017-) 006_page_15,Rat Queens (2017-) 006,15,story,story,0.074,0.05,0.731,0.021,0.022,0.039,0.018,0.024,0.022
Rat Queens (2017-) 006_page_16,Rat Queens (2017-) 006,16,story,story,0.145,0.03,0.682,0.018,0.021,0.041,0.015,0.026,0.023
Rat Queens (2017-) 006_page_17,Rat Queens (2017-) 006,17,story,story,0.093,0.038,0.734,0.02,0.022,0.028,0.016,0.026,0.022
Rat Queens (2017-) 006_page_18,Rat Queens (2017-) 006,18,story,story,0.093,0.034,0.74,0.019,0.021,0.029,0.015,0.027,0.022
Rat Queens (2017-) 006_page_19,Rat Queens (2017-) 006,19,story,story,0.085,0.045,0.731,0.021,0.023,0.029,0.019,0.025,0.022
Rat Queens (2017-) 006_page_20,Rat Queens (2017-) 006,20,story,story,0.092,0.036,0.739,0.02,0.022,0.027,0.015,0.027,0.022
Rat Queens (2017-) 006_page_21,Rat Queens (2017-) 006,21,story,story,0.091,0.038,0.739,0.02,0.022,0.025,0.016,0.028,0.022
Rat Queens (2017-) 006_page_22,Rat Queens (2017-) 006,22,story,story,0.085,0.04,0.742,0.02,0.022,0.024,0.016,0.029,0.022
Rat Queens (2017-) 006_page_23,Rat Queens (2017-) 006,23,advertisement,advertisement,0.781,0.056,0.044,0.013,0.019,0.04,0.014,0.017,0.016
Rat Queens (2017-) 006_page_24,Rat Queens (2017-) 006,24,advertisement,advertisement,0.784,0.019,0.035,0.015,0.02,0.031,0.013,0.064,0.018
Rat Queens (2017-) 006_page_25,Rat Queens (2017-) 006,25,advertisement,advertisement,0.753,0.024,0.03,0.017,0.023,0.044,0.014,0.076,0.02
Rat Queens (2017-) 006_page_26,Rat Queens (2017-) 006,26,advertisement,advertisement,0.499,0.046,0.063,0.017,0.028,0.279,0.016,0.028,0.024
Rat Queens (2017-) 006_page_27,Rat Queens (2017-) 006,27,advertisement,advertisement,0.831,0.038,0.036,0.013,0.015,0.019,0.012,0.023,0.014
Interpol - Volume 3 - Rome The Purple Cats_page_0,Interpol - Volume 3 - Rome The Purple Cats,0,cover,cover,0.215,0.569,0.028,0.017,0.021,0.086,0.025,0.018,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_1,Interpol - Volume 3 - Rome The Purple Cats,1,cover,advertisement,0.323,0.301,0.034,0.018,0.026,0.225,0.024,0.026,0.024
Interpol - Volume 3 - Rome The Purple Cats_page_2,Interpol - Volume 3 - Rome The Purple Cats,2,story,story,0.162,0.024,0.613,0.021,0.025,0.034,0.013,0.079,0.029
Interpol - Volume 3 - Rome The Purple Cats_page_3,Interpol - Volume 3 - Rome The Purple Cats,3,story,story,0.151,0.025,0.68,0.019,0.02,0.03,0.013,0.039,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_4,Interpol - Volume 3 - Rome The Purple Cats,4,story,story,0.093,0.034,0.737,0.019,0.022,0.028,0.014,0.032,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_5,Interpol - Volume 3 - Rome The Purple Cats,5,story,story,0.115,0.028,0.716,0.019,0.021,0.028,0.013,0.037,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_6,Interpol - Volume 3 - Rome The Purple Cats,6,story,story,0.105,0.034,0.728,0.019,0.022,0.029,0.015,0.027,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_7,Interpol - Volume 3 - Rome The Purple Cats,7,story,story,0.072,0.046,0.742,0.021,0.024,0.029,0.017,0.026,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_8,Interpol - Volume 3 - Rome The Purple Cats,8,story,story,0.062,0.045,0.749,0.021,0.023,0.03,0.018,0.028,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_9,Interpol - Volume 3 - Rome The Purple Cats,9,story,story,0.101,0.031,0.725,0.019,0.023,0.023,0.014,0.041,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_10,Interpol - Volume 3 - Rome The Purple Cats,10,story,story,0.095,0.031,0.735,0.019,0.023,0.023,0.014,0.038,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_11,Interpol - Volume 3 - Rome The Purple Cats,11,story,story,0.085,0.048,0.73,0.02,0.023,0.03,0.018,0.024,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_12,Interpol - Volume 3 - Rome The Purple Cats,12,story,story,0.109,0.028,0.722,0.019,0.022,0.025,0.013,0.038,0.024
Interpol - Volume 3 - Rome The Purple Cats_page_13,Interpol - Volume 3 - Rome The Purple Cats,13,story,story,0.098,0.03,0.736,0.018,0.022,0.027,0.014,0.033,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_14,Interpol - Volume 3 - Rome The Purple Cats,14,story,story,0.092,0.036,0.739,0.019,0.022,0.027,0.016,0.028,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_15,Interpol - Volume 3 - Rome The Purple Cats,15,story,story,0.089,0.038,0.74,0.02,0.023,0.027,0.016,0.026,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_16,Interpol - Volume 3 - Rome The Purple Cats,16,story,story,0.084,0.037,0.743,0.019,0.023,0.028,0.016,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_17,Interpol - Volume 3 - Rome The Purple Cats,17,story,story,0.102,0.032,0.732,0.019,0.022,0.029,0.014,0.028,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_18,Interpol - Volume 3 - Rome The Purple Cats,18,story,story,0.096,0.033,0.737,0.019,0.022,0.026,0.014,0.029,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_19,Interpol - Volume 3 - Rome The Purple Cats,19,story,story,0.182,0.024,0.609,0.021,0.024,0.029,0.013,0.071,0.027
Interpol - Volume 3 - Rome The Purple Cats_page_20,Interpol - Volume 3 - Rome The Purple Cats,20,advertisement,story,0.102,0.034,0.732,0.019,0.021,0.028,0.015,0.028,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_21,Interpol - Volume 3 - Rome The Purple Cats,21,story,story,0.086,0.036,0.742,0.02,0.023,0.027,0.016,0.028,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_22,Interpol - Volume 3 - Rome The Purple Cats,22,story,story,0.079,0.039,0.745,0.02,0.023,0.027,0.016,0.027,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_23,Interpol - Volume 3 - Rome The Purple Cats,23,story,story,0.078,0.047,0.734,0.021,0.024,0.029,0.019,0.025,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_24,Interpol - Volume 3 - Rome The Purple Cats,24,story,story,0.085,0.041,0.737,0.021,0.023,0.027,0.017,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_25,Interpol - Volume 3 - Rome The Purple Cats,25,story,story,0.08,0.038,0.744,0.02,0.023,0.026,0.016,0.029,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_26,Interpol - Volume 3 - Rome The Purple Cats,26,story,story,0.074,0.038,0.751,0.02,0.023,0.027,0.016,0.028,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_27,Interpol - Volume 3 - Rome The Purple Cats,27,story,story,0.078,0.041,0.743,0.021,0.023,0.027,0.017,0.027,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_28,Interpol - Volume 3 - Rome The Purple Cats,28,story,story,0.08,0.039,0.744,0.021,0.023,0.027,0.016,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_29,Interpol - Volume 3 - Rome The Purple Cats,29,story,story,0.079,0.04,0.743,0.021,0.023,0.029,0.016,0.026,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_30,Interpol - Volume 3 - Rome The Purple Cats,30,story,story,0.084,0.036,0.746,0.019,0.022,0.027,0.015,0.029,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_31,Interpol - Volume 3 - Rome The Purple Cats,31,story,story,0.109,0.034,0.727,0.019,0.021,0.028,0.014,0.027,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_32,Interpol - Volume 3 - Rome The Purple Cats,32,story,story,0.149,0.025,0.639,0.02,0.023,0.031,0.012,0.072,0.028
Interpol - Volume 3 - Rome The Purple Cats_page_33,Interpol - Volume 3 - Rome The Purple Cats,33,story,story,0.104,0.03,0.729,0.019,0.022,0.031,0.013,0.029,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_34,Interpol - Volume 3 - Rome The Purple Cats,34,story,story,0.102,0.03,0.73,0.019,0.022,0.027,0.013,0.034,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_35,Interpol - Volume 3 - Rome The Purple Cats,35,story,story,0.086,0.036,0.745,0.019,0.022,0.029,0.015,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_36,Interpol - Volume 3 - Rome The Purple Cats,36,story,story,0.08,0.035,0.747,0.019,0.024,0.024,0.015,0.032,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_37,Interpol - Volume 3 - Rome The Purple Cats,37,story,story,0.096,0.031,0.737,0.019,0.021,0.03,0.014,0.029,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_38,Interpol - Volume 3 - Rome The Purple Cats,38,story,story,0.091,0.03,0.736,0.019,0.022,0.025,0.014,0.038,0.025
Interpol - Volume 3 - Rome The Purple Cats_page_39,Interpol - Volume 3 - Rome The Purple Cats,39,story,story,0.102,0.03,0.729,0.018,0.022,0.031,0.013,0.031,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_40,Interpol - Volume 3 - Rome The Purple Cats,40,story,story,0.084,0.044,0.735,0.02,0.023,0.03,0.017,0.024,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_41,Interpol - Volume 3 - Rome The Purple Cats,41,story,story,0.087,0.038,0.741,0.019,0.022,0.028,0.016,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_42,Interpol - Volume 3 - Rome The Purple Cats,42,advertisement,story,0.097,0.034,0.735,0.019,0.022,0.031,0.014,0.027,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_43,Interpol - Volume 3 - Rome The Purple Cats,43,story,story,0.087,0.031,0.732,0.019,0.023,0.027,0.013,0.043,0.026
Interpol - Volume 3 - Rome The Purple Cats_page_44,Interpol - Volume 3 - Rome The Purple Cats,44,story,story,0.103,0.035,0.729,0.019,0.022,0.03,0.015,0.026,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_45,Interpol - Volume 3 - Rome The Purple Cats,45,story,story,0.098,0.038,0.731,0.02,0.022,0.029,0.016,0.024,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_46,Interpol - Volume 3 - Rome The Purple Cats,46,story,story,0.087,0.042,0.734,0.02,0.023,0.03,0.017,0.024,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_47,Interpol - Volume 3 - Rome The Purple Cats,47,story,story,0.083,0.04,0.741,0.02,0.023,0.028,0.017,0.026,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_48,Interpol - Volume 3 - Rome The Purple Cats,48,story,story,0.08,0.037,0.746,0.019,0.023,0.027,0.016,0.029,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_49,Interpol - Volume 3 - Rome The Purple Cats,49,story,story,0.07,0.042,0.75,0.021,0.023,0.027,0.016,0.028,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_50,Interpol - Volume 3 - Rome The Purple Cats,50,story,story,0.103,0.029,0.725,0.019,0.022,0.026,0.014,0.039,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_51,Interpol - Volume 3 - Rome The Purple Cats,51,story,story,0.066,0.048,0.744,0.021,0.024,0.03,0.019,0.026,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_52,Interpol - Volume 3 - Rome The Purple Cats,52,story,story,0.159,0.028,0.674,0.019,0.022,0.032,0.013,0.032,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_53,Interpol - Volume 3 - Rome The Purple Cats,53,story,story,0.111,0.028,0.719,0.019,0.022,0.028,0.013,0.039,0.023
Interpol - Volume 3 - Rome The Purple Cats_page_54,Interpol - Volume 3 - Rome The Purple Cats,54,story,story,0.08,0.042,0.74,0.02,0.023,0.031,0.017,0.025,0.021
Interpol - Volume 3 - Rome The Purple Cats_page_55,Interpol - Volume 3 - Rome The Purple Cats,55,story,story,0.104,0.031,0.732,0.019,0.022,0.028,0.014,0.03,0.022
Interpol - Volume 3 - Rome The Purple Cats_page_56,Interpol - Volume 3 - Rome The Purple Cats,56,advertisement,credits,0.041,0.037,0.026,0.023,0.02,0.574,0.022,0.236,0.021
Uncanny Avengers (2012-2014) 005_page_0,Uncanny Avengers (2012-2014) 005,0,cover,cover,0.069,0.775,0.021,0.013,0.014,0.06,0.02,0.012,0.016
Uncanny Avengers (2012-2014) 005_page_1,Uncanny Avengers (2012-2014) 005,1,cover,credits,0.101,0.068,0.037,0.013,0.017,0.699,0.013,0.028,0.024
Uncanny Avengers (2012-2014) 005_page_2,Uncanny Avengers (2012-2014) 005,2,story,story,0.086,0.044,0.722,0.022,0.022,0.043,0.017,0.022,0.022
Uncanny Avengers (2012-2014) 005_page_3,Uncanny Avengers (2012-2014) 005,3,story,story,0.085,0.036,0.735,0.019,0.022,0.038,0.016,0.027,0.021
Uncanny Avengers (2012-2014) 005_page_4,Uncanny Avengers (2012-2014) 005,4,story,story,0.239,0.086,0.476,0.024,0.021,0.086,0.023,0.019,0.025
Uncanny Avengers (2012-2014) 005_page_5,Uncanny Avengers (2012-2014) 005,5,story,story,0.1,0.062,0.656,0.024,0.024,0.067,0.021,0.02,0.024
Uncanny Avengers (2012-2014) 005_page_6,Uncanny Avengers (2012-2014) 005,6,story,story,0.094,0.044,0.722,0.022,0.023,0.034,0.018,0.021,0.021
Uncanny Avengers (2012-2014) 005_page_7,Uncanny Avengers (2012-2014) 005,7,story,story,0.067,0.075,0.698,0.025,0.025,0.041,0.024,0.022,0.023
Uncanny Avengers (2012-2014) 005_page_8,Uncanny Avengers (2012-2014) 005,8,story,story,0.1,0.039,0.706,0.021,0.022,0.051,0.016,0.022,0.024
Uncanny Avengers (2012-2014) 005_page_9,Uncanny Avengers (2012-2014) 005,9,story,story,0.103,0.045,0.712,0.021,0.023,0.037,0.018,0.021,0.021
Uncanny Avengers (2012-2014) 005_page_10,Uncanny Avengers (2012-2014) 005,10,story,story,0.081,0.05,0.709,0.022,0.022,0.053,0.018,0.023,0.023
Uncanny Avengers (2012-2014) 005_page_11,Uncanny Avengers (2012-2014) 005,11,story,story,0.077,0.052,0.72,0.022,0.022,0.042,0.019,0.023,0.022
Uncanny Avengers (2012-2014) 005_page_12,Uncanny Avengers (2012-2014) 005,12,story,story,0.099,0.067,0.666,0.024,0.024,0.055,0.022,0.02,0.023
Uncanny Avengers (2012-2014) 005_page_13,Uncanny Avengers (2012-2014) 005,13,story,story,0.079,0.078,0.679,0.025,0.025,0.045,0.025,0.022,0.023
Uncanny Avengers (2012-2014) 005_page_14,Uncanny Avengers (2012-2014) 005,14,story,story,0.099,0.087,0.626,0.026,0.023,0.07,0.024,0.02,0.025
Uncanny Avengers (2012-2014) 005_page_15,Uncanny Avengers (2012-2014) 005,15,story,story,0.083,0.054,0.703,0.022,0.022,0.051,0.02,0.021,0.024
Uncanny Avengers (2012-2014) 005_page_16,Uncanny Avengers (2012-2014) 005,16,story,story,0.088,0.081,0.661,0.026,0.025,0.05,0.025,0.02,0.024
Uncanny Avengers (2012-2014) 005_page_17,Uncanny Avengers (2012-2014) 005,17,story,story,0.135,0.033,0.69,0.019,0.021,0.042,0.015,0.023,0.022
Uncanny Avengers (2012-2014) 005_page_18,Uncanny Avengers (2012-2014) 005,18,story,story,0.074,0.052,0.72,0.022,0.023,0.046,0.019,0.022,0.023
Uncanny Avengers (2012-2014) 005_page_19,Uncanny Avengers (2012-2014) 005,19,story,story,0.067,0.07,0.701,0.024,0.024,0.048,0.022,0.021,0.024
Uncanny Avengers (2012-2014) 005_page_20,Uncanny Avengers (2012-2014) 005,20,story,story,0.068,0.052,0.733,0.022,0.024,0.036,0.02,0.024,0.022
Uncanny Avengers (2012-2014) 005_page_21,Uncanny Avengers (2012-2014) 005,21,credits,story,0.07,0.061,0.683,0.022,0.024,0.07,0.02,0.023,0.026
Uncanny Avengers (2012-2014) 005_page_22,Uncanny Avengers (2012-2014) 005,22,advertisement,text,0.236,0.016,0.05,0.032,0.031,0.044,0.022,0.546,0.024
Marauders (2019-) 008_page_0,Marauders (2019-) 008,0,cover,cover,0.04,0.816,0.021,0.014,0.013,0.049,0.021,0.011,0.015
Marauders (2019-) 008_page_1,Marauders (2019-) 008,1,cover,story,0.107,0.035,0.723,0.019,0.022,0.029,0.015,0.026,0.022
Marauders (2019-) 008_page_2,Marauders (2019-) 008,2,story,story,0.115,0.032,0.711,0.019,0.022,0.04,0.014,0.026,0.022
Marauders (2019-) 008_page_3,Marauders (2019-) 008,3,story,story,0.094,0.041,0.728,0.021,0.023,0.032,0.017,0.024,0.021
Marauders (2019-) 008_page_4,Marauders (2019-) 008,4,story,story,0.152,0.043,0.661,0.022,0.022,0.04,0.018,0.021,0.02
Marauders (2019-) 008_page_5,Marauders (2019-) 008,5,story,story,0.109,0.038,0.716,0.021,0.022,0.034,0.016,0.023,0.021
Marauders (2019-) 008_page_6,Marauders (2019-) 008,6,credits,credits,0.028,0.059,0.019,0.015,0.015,0.77,0.016,0.061,0.018
Marauders (2019-) 008_page_7,Marauders (2019-) 008,7,story,credits,0.137,0.062,0.048,0.013,0.018,0.649,0.013,0.039,0.021
Marauders (2019-) 008_page_8,Marauders (2019-) 008,8,story,story,0.084,0.054,0.71,0.023,0.024,0.041,0.021,0.021,0.023
Marauders (2019-) 008_page_9,Marauders (2019-) 008,9,story,story,0.093,0.055,0.697,0.023,0.024,0.045,0.02,0.02,0.022
Marauders (2019-) 008_page_10,Marauders (2019-) 008,10,story,story,0.089,0.081,0.66,0.027,0.025,0.05,0.025,0.02,0.024
Marauders (2019-) 008_page_11,Marauders (2019-) 008,11,story,story,0.111,0.048,0.686,0.022,0.023,0.047,0.019,0.021,0.023
Marauders (2019-) 008_page_12,Marauders (2019-) 008,12,story,story,0.099,0.04,0.713,0.02,0.022,0.044,0.017,0.023,0.021
Marauders (2019-) 008_page_13,Marauders (2019-) 008,13,story,story,0.105,0.032,0.725,0.019,0.022,0.035,0.014,0.026,0.022
Marauders (2019-) 008_page_14,Marauders (2019-) 008,14,story,story,0.188,0.037,0.628,0.02,0.021,0.045,0.017,0.021,0.023
Marauders (2019-) 008_page_15,Marauders (2019-) 008,15,story,story,0.105,0.047,0.697,0.021,0.022,0.047,0.019,0.021,0.022
Marauders (2019-) 008_page_16,Marauders (2019-) 008,16,story,story,0.107,0.047,0.694,0.021,0.022,0.047,0.019,0.021,0.022
Marauders (2019-) 008_page_17,Marauders (2019-) 008,17,story,story,0.075,0.063,0.706,0.024,0.025,0.04,0.022,0.022,0.023
Marauders (2019-) 008_page_18,Marauders (2019-) 008,18,story,story,0.077,0.059,0.711,0.023,0.024,0.041,0.02,0.023,0.022
Marauders (2019-) 008_page_19,Marauders (2019-) 008,19,story,story,0.085,0.048,0.724,0.021,0.022,0.038,0.018,0.023,0.021
Marauders (2019-) 008_page_20,Marauders (2019-) 008,20,story,story,0.092,0.049,0.701,0.021,0.023,0.052,0.018,0.023,0.022
Marauders (2019-) 008_page_21,Marauders (2019-) 008,21,story,story,0.077,0.056,0.714,0.023,0.024,0.041,0.02,0.021,0.023
Marauders (2019-) 008_page_22,Marauders (2019-) 008,22,story,text,0.1,0.02,0.031,0.028,0.027,0.057,0.021,0.699,0.018
Marauders (2019-) 008_page_23,Marauders (2019-) 008,23,story,story,0.09,0.036,0.741,0.02,0.021,0.028,0.016,0.026,0.022
Marauders (2019-) 008_page_24,Marauders (2019-) 008,24,advertisement,advertisement,0.673,0.023,0.038,0.019,0.024,0.07,0.016,0.114,0.022
Marauders (2019-) 008_page_25,Marauders (2019-) 008,25,advertisement,advertisement,0.459,0.058,0.092,0.016,0.023,0.289,0.017,0.022,0.023
Marauders (2019-) 008_page_26,Marauders (2019-) 008,26,advertisement,advertisement,0.732,0.078,0.067,0.014,0.018,0.044,0.016,0.016,0.016
witchblade issue79 - Unknown_page_0,witchblade issue79 - Unknown,0,credits,cover,0.137,0.676,0.019,0.016,0.016,0.076,0.025,0.018,0.018
witchblade issue79 - Unknown_page_1,witchblade issue79 - Unknown,1,credits,credits,0.03,0.043,0.022,0.023,0.022,0.579,0.023,0.235,0.023
witchblade issue79 - Unknown_page_2,witchblade issue79 - Unknown,2,story,story,0.114,0.029,0.68,0.02,0.023,0.056,0.013,0.038,0.027
witchblade issue79 - Unknown_page_3,witchblade issue79 - Unknown,3,story,story,0.164,0.027,0.671,0.019,0.02,0.037,0.014,0.025,0.023
witchblade issue79 - Unknown_page_4,witchblade issue79 - Unknown,4,story,story,0.27,0.021,0.52,0.022,0.023,0.039,0.013,0.065,0.029
witchblade issue79 - Unknown_page_5,witchblade issue79 - Unknown,5,story,story,0.18,0.023,0.594,0.021,0.025,0.048,0.013,0.065,0.032
witchblade issue79 - Unknown_page_6,witchblade issue79 - Unknown,6,advertisement,story,0.145,0.025,0.661,0.02,0.022,0.046,0.013,0.043,0.025
witchblade issue79 - Unknown_page_7,witchblade issue79 - Unknown,7,story,story,0.122,0.031,0.71,0.02,0.022,0.035,0.014,0.026,0.021
witchblade issue79 - Unknown_page_8,witchblade issue79 - Unknown,8,story,story,0.141,0.026,0.692,0.019,0.02,0.033,0.012,0.033,0.022
witchblade issue79 - Unknown_page_9,witchblade issue79 - Unknown,9,advertisement,story,0.105,0.028,0.693,0.02,0.023,0.047,0.014,0.044,0.025
witchblade issue79 - Unknown_page_10,witchblade issue79 - Unknown,10,story,story,0.129,0.026,0.686,0.02,0.022,0.036,0.013,0.043,0.025
witchblade issue79 - Unknown_page_11,witchblade issue79 - Unknown,11,story,story,0.202,0.022,0.577,0.022,0.024,0.046,0.013,0.063,0.032
